Quotazioni Immobiliari : Valori di Mercato - Semestre 2015/2 - elaborazione del 30-MAG-19
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C26;NA00004816;13;Box;NORMALE;P;1300;2000;L;4,4;6,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C26;NA00004816;9;Magazzini;NORMALE;P;500;1000;L;1,5;2,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C26;NA00004816;5;Negozi;NORMALE;P;1800;3600;L;6;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C26;NA00004816;7;Capannoni tipici;NORMALE;P;470;940;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C26;NA00004816;10;Laboratori;NORMALE;P;950;1900;L;2,8;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;20;Abitazioni civili;NORMALE;P;1850;2800;L;4,7;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;21;Abitazioni di tipo economico;NORMALE;P;1250;1900;L;3,2;4,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;16;Autorimesse;NORMALE;P;830;1250;L;2,8;4,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;13;Box;NORMALE;P;1250;1900;L;4,2;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;9;Magazzini;NORMALE;P;500;1000;L;1,5;2,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;5;Negozi;NORMALE;P;1550;3100;L;5,2;10,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C27;NA00004823;10;Laboratori;NORMALE;P;850;1700;L;2,5;4,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;20;Abitazioni civili;NORMALE;P;2300;3500;L;5,8;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;21;Abitazioni di tipo economico;NORMALE;P;1600;2450;L;4;6,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;16;Autorimesse;NORMALE;P;1250;1900;L;4,2;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;13;Box;NORMALE;P;1800;2700;L;6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;14;Posti auto coperti;NORMALE;P;1100;1700;L;3,7;5,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;9;Magazzini;NORMALE;P;620;1250;L;1,9;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;5;Negozi;NORMALE;P;1800;3600;L;6;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;5;Negozi;OTTIMO;;3200;6400;L;12;24;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;6;Uffici;NORMALE;P;2250;3400;L;5,7;8,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;18;Uffici strutturati;NORMALE;P;2400;3600;L;7;10,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C28;NA00004824;10;Laboratori;NORMALE;P;1150;2300;L;3,4;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;20;Abitazioni civili;NORMALE;P;2500;3800;L;6,3;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;21;Abitazioni di tipo economico;NORMALE;P;1800;2700;L;4,5;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;16;Autorimesse;NORMALE;P;1250;1900;L;4,2;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;13;Box;NORMALE;P;1800;2700;L;6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;14;Posti auto coperti;NORMALE;P;1150;1750;L;3,9;5,8;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;1;Ville e Villini;NORMALE;P;2600;3900;L;6,5;9,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;9;Magazzini;NORMALE;P;670;1350;L;2;3,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;5;Negozi;NORMALE;P;2250;4500;L;7,5;15;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;6;Uffici;NORMALE;P;2400;3600;L;6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C29;NA00005263;10;Laboratori;NORMALE;P;1250;2500;L;3,7;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C30;NA00005511;20;Abitazioni civili;NORMALE;P;1600;2400;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C30;NA00005511;21;Abitazioni di tipo economico;NORMALE;P;1100;1650;L;3,3;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C30;NA00005511;13;Box;NORMALE;P;1100;1650;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C30;NA00005511;9;Magazzini;NORMALE;P;420;840;L;1,3;2,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C30;NA00005511;5;Negozi;NORMALE;P;1300;2600;L;4,4;8,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C31;NA00005512;20;Abitazioni civili;NORMALE;P;2500;3800;L;6,3;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C31;NA00005512;21;Abitazioni di tipo economico;NORMALE;P;1750;2700;L;4,4;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C31;NA00005512;9;Magazzini;NORMALE;P;650;1300;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C32;NA00005513;20;Abitazioni civili;NORMALE;P;2100;3200;L;5,3;8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C32;NA00005513;21;Abitazioni di tipo economico;NORMALE;P;1500;2300;L;3,8;5,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C32;NA00005513;13;Box;NORMALE;P;1700;2600;L;5,7;8,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C32;NA00005513;9;Magazzini;NORMALE;P;550;1100;L;1,7;3,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C32;NA00005513;5;Negozi;NORMALE;P;1650;3300;L;5,5;11;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;20;Abitazioni civili;NORMALE;P;2450;3700;L;6,2;9,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;21;Abitazioni di tipo economico;NORMALE;P;1700;2600;L;4,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;16;Autorimesse;NORMALE;P;1100;1650;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;13;Box;NORMALE;P;1550;2350;L;5,2;7,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;14;Posti auto coperti;NORMALE;P;900;1350;L;3;4,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;1;Ville e Villini;NORMALE;P;2600;3900;L;6,5;9,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;9;Magazzini;NORMALE;P;620;1250;L;1,9;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;5;Negozi;NORMALE;P;2000;4000;L;6,7;13,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;6;Uffici;NORMALE;P;2300;3500;L;5,8;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C33;NA00005664;10;Laboratori;NORMALE;P;1050;2100;L;3,1;6,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D21;NA00004829;20;Abitazioni civili;NORMALE;P;1300;1950;L;3,3;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D21;NA00004829;21;Abitazioni di tipo economico;NORMALE;P;900;1350;L;2,3;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D21;NA00004829;9;Magazzini;NORMALE;P;340;680;L;1;1,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D21;NA00004829;5;Negozi;NORMALE;P;1050;2100;L;3,5;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D21;NA00004829;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D21;NA00004829;10;Laboratori;NORMALE;P;620;1250;L;1,9;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D22;NA00004826;20;Abitazioni civili;NORMALE;P;1300;1950;L;3,3;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D22;NA00004826;21;Abitazioni di tipo economico;NORMALE;P;930;1400;L;2,4;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D22;NA00004826;13;Box;NORMALE;P;730;1100;L;2,5;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D22;NA00004826;9;Magazzini;NORMALE;P;350;700;L;1,1;2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D22;NA00004826;5;Negozi;NORMALE;P;970;1950;L;3,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D22;NA00004826;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D23;NA00004827;20;Abitazioni civili;NORMALE;P;1700;2550;L;4,3;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D23;NA00004827;21;Abitazioni di tipo economico;NORMALE;P;1200;1800;L;3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D23;NA00004827;13;Box;NORMALE;P;1100;1650;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D23;NA00004827;9;Magazzini;NORMALE;P;440;880;L;1,3;2,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D23;NA00004827;5;Negozi;NORMALE;P;1300;2600;L;4,4;8,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;20;Abitazioni civili;NORMALE;P;1650;2500;L;4,2;6,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;21;Abitazioni di tipo economico;NORMALE;P;1100;1700;L;2,8;4,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;13;Box;NORMALE;P;1000;1500;L;3,4;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;1;Ville e Villini;NORMALE;P;1700;2600;L;4,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;9;Magazzini;NORMALE;P;440;880;L;1,3;2,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;5;Negozi;NORMALE;P;1350;2700;L;4,5;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;6;Uffici;NORMALE;P;1600;2400;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;8;Capannoni industriali;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D24;NA00004828;10;Laboratori;NORMALE;P;750;1500;L;2,2;4,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;20;Abitazioni civili;NORMALE;P;1700;2550;L;4,3;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;21;Abitazioni di tipo economico;NORMALE;P;1150;1750;L;2,9;4,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;13;Box;NORMALE;P;1000;1500;L;3,4;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;9;Magazzini;NORMALE;P;440;880;L;1,3;2,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;5;Negozi;NORMALE;P;1500;3000;L;5;10;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;6;Uffici;NORMALE;P;1600;2450;L;4;6,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;18;Uffici strutturati;NORMALE;P;1650;2500;L;4,9;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D25;NA00004830;10;Laboratori;NORMALE;P;820;1650;L;2,4;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;20;Abitazioni civili;NORMALE;P;1900;2900;L;4,8;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;21;Abitazioni di tipo economico;NORMALE;P;1300;2000;L;3,3;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;13;Box;NORMALE;P;1300;1950;L;4,4;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;1;Ville e Villini;NORMALE;P;2000;3000;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;9;Magazzini;NORMALE;P;480;960;L;1,4;2,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;5;Negozi;NORMALE;P;1600;3200;L;5,4;10,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D26;NA00004833;10;Laboratori;NORMALE;P;900;1800;L;2,7;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;20;Abitazioni civili;NORMALE;P;1500;2300;L;3,8;5,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;21;Abitazioni di tipo economico;NORMALE;P;1050;1600;L;2,7;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;16;Autorimesse;NORMALE;P;580;870;L;2;2,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;13;Box;NORMALE;P;930;1400;L;3,1;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;9;Magazzini;NORMALE;P;380;760;L;1,2;2,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;5;Negozi;NORMALE;P;1350;2700;L;4,5;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;6;Uffici;NORMALE;P;1500;2300;L;3,8;5,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;18;Uffici strutturati;NORMALE;P;1600;2400;L;4,7;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;8;Capannoni industriali;NORMALE;P;470;940;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;7;Capannoni tipici;NORMALE;P;470;940;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D27;NA00004835;10;Laboratori;NORMALE;P;720;1450;L;2,1;4,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D28;NA00004842;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D28;NA00004842;6;Uffici;NORMALE;P;1800;2700;L;4,5;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D28;NA00004842;8;Capannoni industriali;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D28;NA00004842;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;20;Abitazioni civili;NORMALE;P;2050;3100;L;5,2;7,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;21;Abitazioni di tipo economico;NORMALE;P;1450;2200;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;13;Box;NORMALE;P;1500;2300;L;5;7,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;1;Ville e Villini;NORMALE;P;2200;3300;L;5,5;8,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;9;Magazzini;NORMALE;P;550;1100;L;1,7;3,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;5;Negozi;NORMALE;P;1750;3500;L;5,9;11,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;6;Uffici;NORMALE;P;2000;3000;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D29;NA00004843;10;Laboratori;NORMALE;P;970;1950;L;2,9;5,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D30;NA00004863;20;Abitazioni civili;NORMALE;P;1800;2750;L;4,5;6,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D30;NA00004863;21;Abitazioni di tipo economico;NORMALE;P;1300;1950;L;3,3;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D30;NA00004863;13;Box;NORMALE;P;1400;2100;L;4,7;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D30;NA00004863;9;Magazzini;NORMALE;P;500;1000;L;1,5;2,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D30;NA00004863;5;Negozi;NORMALE;P;1650;3300;L;5,5;11;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D30;NA00004863;7;Capannoni tipici;NORMALE;P;470;940;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D31;NA00004864;8;Capannoni industriali;NORMALE;P;470;940;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D32;NA00004871;20;Abitazioni civili;NORMALE;P;1900;2900;L;4,8;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D32;NA00004871;21;Abitazioni di tipo economico;NORMALE;P;1350;2050;L;3,4;5,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D32;NA00004871;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D32;NA00004871;7;Capannoni tipici;NORMALE;P;490;980;L;1,9;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;20;Abitazioni civili;NORMALE;P;2100;3200;L;5,3;8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;21;Abitazioni di tipo economico;NORMALE;P;1450;2200;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;13;Box;NORMALE;P;1500;2250;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;14;Posti auto coperti;NORMALE;P;930;1400;L;3,1;4,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;9;Magazzini;NORMALE;P;570;1150;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;5;Negozi;NORMALE;P;1700;3400;L;5,7;11,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;5;Negozi;OTTIMO;;3300;6600;L;12,4;24,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D33;NA00005343;10;Laboratori;NORMALE;P;1000;2050;L;3;5,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;20;Abitazioni civili;NORMALE;P;1800;2750;L;4,5;6,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;16;Autorimesse;NORMALE;P;1050;1600;L;3,5;5,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;13;Box;NORMALE;P;1400;2100;L;4,7;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;14;Posti auto coperti;NORMALE;P;1000;1500;L;3,4;5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;15;Posti auto scoperti;NORMALE;P;640;960;L;2,2;3,2;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;9;Magazzini;NORMALE;P;550;1100;L;1,7;3,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;5;Negozi;NORMALE;P;2050;4100;L;6,9;13,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;6;Uffici;NORMALE;P;1750;2700;L;4,4;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;18;Uffici strutturati;NORMALE;P;1950;2950;L;5,7;8,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D34;NA00005514;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;20;Abitazioni civili;NORMALE;P;1750;2700;L;4,4;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;21;Abitazioni di tipo economico;NORMALE;P;1200;1850;L;3;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;13;Box;NORMALE;P;1150;1750;L;3,9;5,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;1;Ville e Villini;NORMALE;P;1850;2800;L;4,7;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;9;Magazzini;NORMALE;P;450;900;L;1,4;2,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;5;Negozi;NORMALE;P;1450;2900;L;4,9;9,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D35;NA00005603;10;Laboratori;NORMALE;P;800;1600;L;2,4;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;D;D36;NA00005604;20;Abitazioni civili;NORMALE;P;1700;2600;L;4,3;6,5;N;
